,start,steps,combined
12009,2023-03-25 09:30:00,0.0,4.0
12010,2023-03-25 09:40:00,0.0,4.0
12011,2023-03-25 09:50:00,0.0,4.0
12024,2023-03-25 12:00:00,0.0,4.0
12025,2023-03-25 12:10:00,0.0,4.0
12026,2023-03-25 12:20:00,0.0,4.0
12027,2023-03-25 12:30:00,0.0,4.0
12028,2023-03-25 12:40:00,0.0,4.0
12029,2023-03-25 12:50:00,0.0,4.0
12036,2023-03-25 14:00:00,0.0,3.0
12037,2023-03-25 14:10:00,0.0,3.0
12038,2023-03-25 14:20:00,0.0,3.0
12039,2023-03-25 14:30:00,0.0,3.0
12040,2023-03-25 14:40:00,0.0,3.0
12041,2023-03-25 14:50:00,0.0,3.0
12048,2023-03-25 16:00:00,0.0,5.0
12049,2023-03-25 16:10:00,0.0,5.0
12050,2023-03-25 16:20:00,0.0,5.0
12051,2023-03-25 16:30:00,0.0,5.0
12052,2023-03-25 16:40:00,0.0,5.0
12053,2023-03-25 16:50:00,0.0,5.0
12066,2023-03-25 19:00:00,0.0,3.0
12067,2023-03-25 19:10:00,0.0,3.0
12068,2023-03-25 19:20:00,0.0,3.0
12069,2023-03-25 19:30:00,0.0,3.0
12070,2023-03-25 19:40:00,0.0,3.0
12071,2023-03-25 19:50:00,0.0,3.0
12078,2023-03-25 21:00:00,0.0,3.0
12079,2023-03-25 21:10:00,0.0,3.0
12080,2023-03-25 21:20:00,0.0,3.0
12081,2023-03-25 21:30:00,0.0,3.0
12082,2023-03-25 21:40:00,0.0,3.0
12083,2023-03-25 21:50:00,0.0,3.0
12084,2023-03-25 22:00:00,0.0,4.0
12085,2023-03-25 22:10:00,0.0,4.0
12086,2023-03-25 22:20:00,0.0,4.0
12087,2023-03-25 22:30:00,0.0,4.0
12088,2023-03-25 22:40:00,0.0,4.0
12089,2023-03-25 22:50:00,0.0,4.0
12090,2023-03-25 23:00:00,0.0,3.0
12091,2023-03-25 23:10:00,0.0,3.0
12092,2023-03-25 23:20:00,0.0,3.0
12093,2023-03-25 23:30:00,0.0,3.0
12094,2023-03-25 23:40:00,0.0,3.0
12095,2023-03-25 23:50:00,0.0,3.0
12096,2023-03-26 00:00:00,0.0,3.0
12097,2023-03-26 00:10:00,0.0,3.0
12098,2023-03-26 00:20:00,0.0,3.0
12099,2023-03-26 00:30:00,0.0,3.0
12100,2023-03-26 00:40:00,0.0,3.0
12101,2023-03-26 00:50:00,0.0,3.0
12114,2023-03-26 03:00:00,0.0,3.0
12115,2023-03-26 03:10:00,0.0,3.0
12116,2023-03-26 03:20:00,0.0,3.0
12117,2023-03-26 03:30:00,0.0,3.0
12118,2023-03-26 03:40:00,0.0,3.0
12119,2023-03-26 03:50:00,0.0,3.0
12126,2023-03-26 05:00:00,0.0,4.0
12127,2023-03-26 05:10:00,0.0,4.0
12128,2023-03-26 05:20:00,0.0,4.0
12129,2023-03-26 05:30:00,0.0,4.0
12130,2023-03-26 05:40:00,0.0,4.0
12131,2023-03-26 05:50:00,0.0,4.0
12132,2023-03-26 06:00:00,0.0,4.0
12133,2023-03-26 06:10:00,0.0,4.0
12134,2023-03-26 06:20:00,0.0,4.0
12135,2023-03-26 06:30:00,0.0,4.0
12136,2023-03-26 06:40:00,0.0,4.0
12137,2023-03-26 06:50:00,0.0,4.0
12138,2023-03-26 07:00:00,0.0,4.0
12139,2023-03-26 07:10:00,0.0,4.0
12140,2023-03-26 07:20:00,0.0,4.0
12141,2023-03-26 07:30:00,0.0,4.0
12142,2023-03-26 07:40:00,0.0,4.0
12143,2023-03-26 07:50:00,0.0,4.0
12156,2023-03-26 10:00:00,0.0,3.0
12157,2023-03-26 10:10:00,0.0,3.0
12158,2023-03-26 10:20:00,0.0,3.0
12159,2023-03-26 10:30:00,0.0,3.0
12160,2023-03-26 10:40:00,0.0,3.0
12161,2023-03-26 10:50:00,0.0,3.0
12162,2023-03-26 11:00:00,0.0,4.0
12163,2023-03-26 11:10:00,0.0,4.0
12164,2023-03-26 11:20:00,0.0,4.0
12165,2023-03-26 11:30:00,0.0,4.0
12166,2023-03-26 11:40:00,0.0,4.0
12167,2023-03-26 11:50:00,0.0,4.0
12168,2023-03-26 12:00:00,0.0,4.0
12169,2023-03-26 12:10:00,0.0,4.0
12170,2023-03-26 12:20:00,0.0,4.0
12171,2023-03-26 12:30:00,0.0,4.0
12172,2023-03-26 12:40:00,0.0,4.0
12173,2023-03-26 12:50:00,0.0,4.0
12180,2023-03-26 14:00:00,0.0,3.0
12181,2023-03-26 14:10:00,0.0,3.0
12182,2023-03-26 14:20:00,0.0,3.0
12183,2023-03-26 14:30:00,0.0,3.0
12184,2023-03-26 14:40:00,0.0,3.0
12185,2023-03-26 14:50:00,0.0,3.0
12186,2023-03-26 15:00:00,0.0,4.0
12187,2023-03-26 15:10:00,0.0,4.0
12188,2023-03-26 15:20:00,0.0,4.0
12189,2023-03-26 15:30:00,0.0,4.0
12190,2023-03-26 15:40:00,0.0,4.0
12191,2023-03-26 15:50:00,0.0,4.0
12192,2023-03-26 16:00:00,0.0,4.0
12193,2023-03-26 16:10:00,0.0,4.0
12194,2023-03-26 16:20:00,0.0,4.0
12195,2023-03-26 16:30:00,0.0,4.0
12196,2023-03-26 16:40:00,0.0,4.0
12197,2023-03-26 16:50:00,0.0,4.0
12204,2023-03-26 18:00:00,0.0,3.0
12205,2023-03-26 18:10:00,0.0,3.0
12206,2023-03-26 18:20:00,0.0,3.0
12207,2023-03-26 18:30:00,0.0,3.0
12208,2023-03-26 18:40:00,0.0,3.0
12209,2023-03-26 18:50:00,0.0,3.0
12216,2023-03-26 20:00:00,0.0,4.0
12217,2023-03-26 20:10:00,0.0,4.0
12218,2023-03-26 20:20:00,0.0,4.0
12219,2023-03-26 20:30:00,0.0,4.0
12220,2023-03-26 20:40:00,0.0,4.0
12221,2023-03-26 20:50:00,0.0,4.0
12222,2023-03-26 21:00:00,0.0,3.0
12223,2023-03-26 21:10:00,0.0,3.0
12224,2023-03-26 21:20:00,0.0,3.0
12225,2023-03-26 21:30:00,0.0,3.0
12226,2023-03-26 21:40:00,0.0,3.0
12227,2023-03-26 21:50:00,0.0,3.0
12234,2023-03-26 23:00:00,0.0,3.0
12235,2023-03-26 23:10:00,0.0,3.0
12236,2023-03-26 23:20:00,0.0,3.0
12237,2023-03-26 23:30:00,0.0,3.0
12238,2023-03-26 23:40:00,0.0,3.0
12239,2023-03-26 23:50:00,0.0,3.0
12240,2023-03-27 00:00:00,0.0,4.0
12241,2023-03-27 00:10:00,0.0,4.0
12242,2023-03-27 00:20:00,0.0,4.0
12243,2023-03-27 00:30:00,0.0,4.0
12244,2023-03-27 00:40:00,0.0,4.0
12245,2023-03-27 00:50:00,0.0,4.0
12258,2023-03-27 03:00:00,0.0,3.0
12259,2023-03-27 03:10:00,0.0,3.0
12260,2023-03-27 03:20:00,0.0,3.0
12261,2023-03-27 03:30:00,0.0,3.0
12262,2023-03-27 03:40:00,0.0,3.0
12263,2023-03-27 03:50:00,0.0,3.0
12282,2023-03-27 07:00:00,0.0,3.0
12283,2023-03-27 07:10:00,0.0,3.0
12284,2023-03-27 07:20:00,0.0,3.0
12285,2023-03-27 07:30:00,0.0,3.0
12286,2023-03-27 07:40:00,0.0,3.0
12287,2023-03-27 07:50:00,0.0,3.0
12294,2023-03-27 09:00:00,0.0,3.0
12295,2023-03-27 09:10:00,0.0,3.0
12296,2023-03-27 09:20:00,0.0,3.0
12297,2023-03-27 09:30:00,0.0,3.0
12298,2023-03-27 09:40:00,0.0,3.0
12299,2023-03-27 09:50:00,0.0,3.0
12300,2023-03-27 10:00:00,0.0,3.0
12301,2023-03-27 10:10:00,0.0,3.0
12302,2023-03-27 10:20:00,0.0,3.0
12303,2023-03-27 10:30:00,0.0,3.0
12304,2023-03-27 10:40:00,0.0,3.0
12305,2023-03-27 10:50:00,0.0,3.0
12306,2023-03-27 11:00:00,0.0,4.0
12307,2023-03-27 11:10:00,0.0,4.0
12308,2023-03-27 11:20:00,0.0,4.0
12309,2023-03-27 11:30:00,0.0,4.0
12310,2023-03-27 11:40:00,0.0,4.0
12311,2023-03-27 11:50:00,0.0,4.0
12312,2023-03-27 12:00:00,0.0,4.0
12313,2023-03-27 12:10:00,0.0,4.0
12314,2023-03-27 12:20:00,0.0,4.0
12315,2023-03-27 12:30:00,0.0,4.0
12316,2023-03-27 12:40:00,0.0,4.0
12317,2023-03-27 12:50:00,0.0,4.0
12330,2023-03-27 15:00:00,0.0,3.0
12331,2023-03-27 15:10:00,0.0,3.0
12332,2023-03-27 15:20:00,0.0,3.0
12333,2023-03-27 15:30:00,0.0,3.0
12334,2023-03-27 15:40:00,0.0,3.0
12335,2023-03-27 15:50:00,0.0,3.0
12348,2023-03-27 18:00:00,0.0,3.0
12349,2023-03-27 18:10:00,0.0,3.0
12350,2023-03-27 18:20:00,0.0,3.0
12351,2023-03-27 18:30:00,0.0,3.0
12352,2023-03-27 18:40:00,0.0,3.0
12353,2023-03-27 18:50:00,0.0,3.0
12366,2023-03-27 21:00:00,0.0,3.0
12367,2023-03-27 21:10:00,0.0,3.0
12368,2023-03-27 21:20:00,0.0,3.0
12369,2023-03-27 21:30:00,0.0,3.0
12370,2023-03-27 21:40:00,0.0,3.0
12371,2023-03-27 21:50:00,0.0,3.0
12372,2023-03-27 22:00:00,0.0,3.0
12373,2023-03-27 22:10:00,0.0,3.0
12374,2023-03-27 22:20:00,0.0,3.0
12375,2023-03-27 22:30:00,0.0,3.0
12376,2023-03-27 22:40:00,0.0,3.0
12377,2023-03-27 22:50:00,0.0,3.0
12390,2023-03-28 01:00:00,0.0,1.0
12391,2023-03-28 01:10:00,0.0,1.0
12392,2023-03-28 01:20:00,0.0,1.0
12393,2023-03-28 01:30:00,0.0,1.0
12394,2023-03-28 01:40:00,0.0,1.0
12395,2023-03-28 01:50:00,0.0,1.0
12408,2023-03-28 04:00:00,0.0,1.0
12409,2023-03-28 04:10:00,0.0,1.0
12410,2023-03-28 04:20:00,0.0,1.0
12411,2023-03-28 04:30:00,0.0,1.0
12412,2023-03-28 04:40:00,0.0,1.0
12413,2023-03-28 04:50:00,0.0,1.0
12444,2023-03-28 10:00:00,0.0,3.0
12445,2023-03-28 10:10:00,0.0,3.0
12446,2023-03-28 10:20:00,0.0,3.0
12447,2023-03-28 10:30:00,0.0,3.0
12448,2023-03-28 10:40:00,0.0,3.0
12449,2023-03-28 10:50:00,0.0,3.0
12450,2023-03-28 11:00:00,0.0,3.0
12451,2023-03-28 11:10:00,0.0,3.0
12452,2023-03-28 11:20:00,0.0,3.0
12453,2023-03-28 11:30:00,0.0,3.0
12454,2023-03-28 11:40:00,0.0,3.0
12455,2023-03-28 11:50:00,0.0,3.0
12456,2023-03-28 12:00:00,0.0,3.0
12457,2023-03-28 12:10:00,0.0,3.0
12458,2023-03-28 12:20:00,0.0,3.0
12459,2023-03-28 12:30:00,0.0,3.0
12460,2023-03-28 12:40:00,0.0,3.0
12461,2023-03-28 12:50:00,0.0,3.0
12480,2023-03-28 16:00:00,0.0,3.0
12481,2023-03-28 16:10:00,0.0,3.0
12482,2023-03-28 16:20:00,0.0,3.0
12483,2023-03-28 16:30:00,0.0,3.0
12484,2023-03-28 16:40:00,0.0,3.0
12485,2023-03-28 16:50:00,0.0,3.0
12498,2023-03-28 19:00:00,0.0,4.0
12499,2023-03-28 19:10:00,0.0,4.0
12500,2023-03-28 19:20:00,0.0,4.0
12501,2023-03-28 19:30:00,0.0,4.0
12502,2023-03-28 19:40:00,0.0,4.0
12503,2023-03-28 19:50:00,0.0,4.0
12504,2023-03-28 20:00:00,0.0,4.0
12505,2023-03-28 20:10:00,0.0,4.0
12506,2023-03-28 20:20:00,0.0,4.0
12507,2023-03-28 20:30:00,0.0,4.0
12508,2023-03-28 20:40:00,0.0,4.0
12509,2023-03-28 20:50:00,0.0,4.0
12516,2023-03-28 22:00:00,0.0,4.0
12517,2023-03-28 22:10:00,0.0,4.0
12518,2023-03-28 22:20:00,0.0,4.0
12519,2023-03-28 22:30:00,0.0,4.0
12520,2023-03-28 22:40:00,0.0,4.0
12521,2023-03-28 22:50:00,0.0,4.0
12534,2023-03-29 01:00:00,0.0,3.0
12535,2023-03-29 01:10:00,0.0,3.0
12536,2023-03-29 01:20:00,0.0,3.0
12537,2023-03-29 01:30:00,0.0,3.0
12538,2023-03-29 01:40:00,0.0,3.0
12539,2023-03-29 01:50:00,0.0,3.0
12540,2023-03-29 02:00:00,0.0,3.0
12541,2023-03-29 02:10:00,0.0,3.0
12542,2023-03-29 02:20:00,0.0,3.0
12543,2023-03-29 02:30:00,0.0,3.0
12544,2023-03-29 02:40:00,0.0,3.0
12545,2023-03-29 02:50:00,0.0,3.0
12558,2023-03-29 05:00:00,0.0,3.0
12559,2023-03-29 05:10:00,0.0,3.0
12560,2023-03-29 05:20:00,0.0,3.0
12561,2023-03-29 05:30:00,0.0,3.0
12562,2023-03-29 05:40:00,0.0,3.0
12563,2023-03-29 05:50:00,0.0,3.0
12570,2023-03-29 07:00:00,0.0,4.0
12571,2023-03-29 07:10:00,0.0,4.0
12572,2023-03-29 07:20:00,0.0,4.0
12573,2023-03-29 07:30:00,0.0,4.0
12574,2023-03-29 07:40:00,0.0,4.0
12575,2023-03-29 07:50:00,0.0,4.0
12582,2023-03-29 09:00:00,0.0,5.0
12583,2023-03-29 09:10:00,0.0,5.0
12584,2023-03-29 09:20:00,0.0,5.0
12585,2023-03-29 09:30:00,0.0,5.0
12586,2023-03-29 09:40:00,0.0,5.0
12587,2023-03-29 09:50:00,0.0,5.0
12600,2023-03-29 12:00:00,0.0,5.0
12601,2023-03-29 12:10:00,0.0,5.0
12602,2023-03-29 12:20:00,0.0,5.0
12603,2023-03-29 12:30:00,0.0,5.0
12604,2023-03-29 12:40:00,0.0,5.0
12605,2023-03-29 12:50:00,0.0,5.0
12606,2023-03-29 13:00:00,0.0,5.0
12607,2023-03-29 13:10:00,0.0,5.0
12608,2023-03-29 13:20:00,0.0,5.0
12609,2023-03-29 13:30:00,0.0,5.0
12610,2023-03-29 13:40:00,0.0,5.0
12611,2023-03-29 13:50:00,0.0,5.0
12612,2023-03-29 14:00:00,0.0,5.0
12613,2023-03-29 14:10:00,0.0,5.0
12614,2023-03-29 14:20:00,0.0,5.0
12615,2023-03-29 14:30:00,0.0,5.0
12616,2023-03-29 14:40:00,0.0,5.0
12617,2023-03-29 14:50:00,0.0,5.0
12624,2023-03-29 16:00:00,0.0,7.0
12625,2023-03-29 16:10:00,0.0,7.0
12626,2023-03-29 16:20:00,0.0,7.0
12627,2023-03-29 16:30:00,0.0,7.0
12628,2023-03-29 16:40:00,0.0,7.0
12629,2023-03-29 16:50:00,0.0,7.0
12630,2023-03-29 17:00:00,0.0,5.0
12631,2023-03-29 17:10:00,0.0,5.0
12632,2023-03-29 17:20:00,0.0,5.0
12633,2023-03-29 17:30:00,0.0,5.0
12634,2023-03-29 17:40:00,0.0,5.0
12635,2023-03-29 17:50:00,0.0,5.0
12636,2023-03-29 18:00:00,0.0,6.0
12637,2023-03-29 18:10:00,0.0,6.0
12638,2023-03-29 18:20:00,0.0,6.0
12639,2023-03-29 18:30:00,0.0,6.0
12640,2023-03-29 18:40:00,0.0,6.0
12641,2023-03-29 18:50:00,0.0,6.0
12642,2023-03-29 19:00:00,0.0,7.0
12643,2023-03-29 19:10:00,0.0,7.0
12644,2023-03-29 19:20:00,0.0,7.0
12645,2023-03-29 19:30:00,0.0,7.0
12646,2023-03-29 19:40:00,0.0,7.0
12647,2023-03-29 19:50:00,0.0,7.0
12648,2023-03-29 20:00:00,0.0,5.0
12649,2023-03-29 20:10:00,0.0,5.0
12650,2023-03-29 20:20:00,0.0,5.0
12651,2023-03-29 20:30:00,0.0,5.0
12652,2023-03-29 20:40:00,0.0,5.0
12653,2023-03-29 20:50:00,0.0,5.0
12672,2023-03-30 00:00:00,0.0,6.0
12673,2023-03-30 00:10:00,0.0,6.0
12674,2023-03-30 00:20:00,0.0,6.0
12675,2023-03-30 00:30:00,0.0,6.0
12676,2023-03-30 00:40:00,0.0,6.0
12677,2023-03-30 00:50:00,0.0,6.0
12678,2023-03-30 01:00:00,0.0,5.0
12679,2023-03-30 01:10:00,0.0,5.0
12680,2023-03-30 01:20:00,0.0,5.0
12681,2023-03-30 01:30:00,0.0,5.0
12682,2023-03-30 01:40:00,0.0,5.0
12683,2023-03-30 01:50:00,0.0,5.0
12684,2023-03-30 02:00:00,0.0,6.0
12685,2023-03-30 02:10:00,0.0,6.0
12686,2023-03-30 02:20:00,0.0,6.0
12687,2023-03-30 02:30:00,0.0,6.0
12688,2023-03-30 02:40:00,0.0,6.0
12689,2023-03-30 02:50:00,0.0,6.0
12690,2023-03-30 03:00:00,0.0,5.0
12691,2023-03-30 03:10:00,0.0,5.0
12692,2023-03-30 03:20:00,0.0,5.0
12693,2023-03-30 03:30:00,0.0,5.0
12694,2023-03-30 03:40:00,0.0,5.0
12695,2023-03-30 03:50:00,0.0,5.0
12702,2023-03-30 05:00:00,0.0,6.0
12703,2023-03-30 05:10:00,0.0,6.0
12704,2023-03-30 05:20:00,0.0,6.0
12705,2023-03-30 05:30:00,0.0,6.0
12706,2023-03-30 05:40:00,0.0,6.0
12707,2023-03-30 05:50:00,0.0,6.0
12720,2023-03-30 08:00:00,0.0,5.0
12721,2023-03-30 08:10:00,0.0,5.0
12722,2023-03-30 08:20:00,0.0,5.0
12723,2023-03-30 08:30:00,0.0,5.0
12724,2023-03-30 08:40:00,0.0,5.0
12725,2023-03-30 08:50:00,0.0,5.0
12726,2023-03-30 09:00:00,0.0,5.0
12727,2023-03-30 09:10:00,0.0,5.0
12728,2023-03-30 09:20:00,0.0,5.0
12729,2023-03-30 09:30:00,0.0,5.0
12730,2023-03-30 09:40:00,0.0,5.0
12731,2023-03-30 09:50:00,0.0,5.0
12732,2023-03-30 10:00:00,0.0,5.0
12733,2023-03-30 10:10:00,0.0,5.0
12734,2023-03-30 10:20:00,0.0,5.0
12735,2023-03-30 10:30:00,0.0,5.0
12736,2023-03-30 10:40:00,0.0,5.0
12737,2023-03-30 10:50:00,0.0,5.0
12738,2023-03-30 11:00:00,0.0,5.0
12739,2023-03-30 11:10:00,0.0,5.0
12740,2023-03-30 11:20:00,0.0,5.0
12741,2023-03-30 11:30:00,0.0,5.0
12742,2023-03-30 11:40:00,0.0,5.0
12743,2023-03-30 11:50:00,0.0,5.0
12744,2023-03-30 12:00:00,0.0,7.0
12745,2023-03-30 12:10:00,0.0,7.0
12746,2023-03-30 12:20:00,0.0,7.0
12747,2023-03-30 12:30:00,0.0,7.0
12748,2023-03-30 12:40:00,0.0,7.0
12749,2023-03-30 12:50:00,0.0,7.0
12756,2023-03-30 14:00:00,0.0,7.0
12757,2023-03-30 14:10:00,0.0,7.0
12758,2023-03-30 14:20:00,0.0,7.0
12759,2023-03-30 14:30:00,0.0,7.0
12760,2023-03-30 14:40:00,0.0,7.0
12761,2023-03-30 14:50:00,0.0,7.0
12786,2023-03-30 19:00:00,0.0,5.0
12787,2023-03-30 19:10:00,0.0,5.0
12788,2023-03-30 19:20:00,0.0,5.0
12789,2023-03-30 19:30:00,0.0,5.0
12790,2023-03-30 19:40:00,0.0,5.0
12791,2023-03-30 19:50:00,0.0,5.0
12798,2023-03-30 21:00:00,0.0,5.0
12799,2023-03-30 21:10:00,0.0,5.0
12800,2023-03-30 21:20:00,0.0,5.0
12801,2023-03-30 21:30:00,0.0,5.0
12802,2023-03-30 21:40:00,0.0,5.0
12803,2023-03-30 21:50:00,0.0,5.0
12804,2023-03-30 22:00:00,0.0,5.0
12805,2023-03-30 22:10:00,0.0,5.0
12806,2023-03-30 22:20:00,0.0,5.0
12807,2023-03-30 22:30:00,0.0,5.0
12808,2023-03-30 22:40:00,0.0,5.0
12809,2023-03-30 22:50:00,0.0,5.0
12810,2023-03-30 23:00:00,0.0,6.0
12811,2023-03-30 23:10:00,0.0,6.0
12812,2023-03-30 23:20:00,0.0,6.0
12813,2023-03-30 23:30:00,0.0,6.0
12814,2023-03-30 23:40:00,0.0,6.0
12815,2023-03-30 23:50:00,0.0,6.0
12840,2023-03-31 04:00:00,0.0,6.0
12841,2023-03-31 04:10:00,0.0,6.0
12842,2023-03-31 04:20:00,0.0,6.0
12843,2023-03-31 04:30:00,0.0,6.0
12844,2023-03-31 04:40:00,0.0,6.0
12845,2023-03-31 04:50:00,0.0,6.0
12852,2023-03-31 06:00:00,0.0,6.0
12853,2023-03-31 06:10:00,0.0,6.0
12854,2023-03-31 06:20:00,0.0,6.0
12855,2023-03-31 06:30:00,0.0,6.0
12856,2023-03-31 06:40:00,0.0,6.0
12857,2023-03-31 06:50:00,0.0,6.0
12864,2023-03-31 08:00:00,0.0,6.0
12865,2023-03-31 08:10:00,0.0,6.0
12866,2023-03-31 08:20:00,0.0,6.0
12867,2023-03-31 08:30:00,0.0,6.0
12868,2023-03-31 08:40:00,0.0,6.0
12869,2023-03-31 08:50:00,0.0,6.0
12876,2023-03-31 10:00:00,0.0,6.0
12877,2023-03-31 10:10:00,0.0,6.0
12878,2023-03-31 10:20:00,0.0,6.0
12879,2023-03-31 10:30:00,0.0,6.0
12880,2023-03-31 10:40:00,0.0,6.0
12881,2023-03-31 10:50:00,0.0,6.0
12882,2023-03-31 11:00:00,0.0,6.0
12883,2023-03-31 11:10:00,0.0,6.0
12884,2023-03-31 11:20:00,0.0,6.0
12885,2023-03-31 11:30:00,0.0,6.0
12886,2023-03-31 11:40:00,0.0,6.0
12887,2023-03-31 11:50:00,0.0,6.0
12894,2023-03-31 13:00:00,0.0,6.0
12895,2023-03-31 13:10:00,0.0,6.0
12896,2023-03-31 13:20:00,0.0,6.0
12897,2023-03-31 13:30:00,0.0,6.0
12898,2023-03-31 13:40:00,0.0,6.0
12899,2023-03-31 13:50:00,0.0,6.0
12906,2023-03-31 15:00:00,0.0,6.0
12907,2023-03-31 15:10:00,0.0,6.0
12908,2023-03-31 15:20:00,0.0,6.0
12909,2023-03-31 15:30:00,0.0,6.0
12910,2023-03-31 15:40:00,0.0,6.0
12911,2023-03-31 15:50:00,0.0,6.0
12918,2023-03-31 17:00:00,0.0,6.0
12919,2023-03-31 17:10:00,0.0,6.0
12920,2023-03-31 17:20:00,0.0,6.0
12921,2023-03-31 17:30:00,0.0,6.0
12922,2023-03-31 17:40:00,0.0,6.0
12923,2023-03-31 17:50:00,0.0,6.0
12924,2023-03-31 18:00:00,0.0,6.0
12925,2023-03-31 18:10:00,0.0,6.0
12926,2023-03-31 18:20:00,0.0,6.0
12927,2023-03-31 18:30:00,0.0,6.0
12928,2023-03-31 18:40:00,0.0,6.0
12929,2023-03-31 18:50:00,0.0,6.0
12930,2023-03-31 19:00:00,0.0,6.0
12931,2023-03-31 19:10:00,0.0,6.0
12932,2023-03-31 19:20:00,0.0,6.0
12933,2023-03-31 19:30:00,0.0,6.0
12934,2023-03-31 19:40:00,0.0,6.0
12935,2023-03-31 19:50:00,0.0,6.0
12936,2023-03-31 20:00:00,0.0,6.0
12937,2023-03-31 20:10:00,0.0,6.0
12938,2023-03-31 20:20:00,0.0,6.0
12939,2023-03-31 20:30:00,0.0,6.0
12940,2023-03-31 20:40:00,0.0,6.0
12941,2023-03-31 20:50:00,0.0,6.0
12948,2023-03-31 22:00:00,0.0,4.0
12949,2023-03-31 22:10:00,0.0,4.0
12950,2023-03-31 22:20:00,0.0,4.0
12951,2023-03-31 22:30:00,0.0,4.0
12952,2023-03-31 22:40:00,0.0,4.0
12953,2023-03-31 22:50:00,0.0,4.0
12954,2023-03-31 23:00:00,0.0,4.0
12955,2023-03-31 23:10:00,0.0,4.0
12956,2023-03-31 23:20:00,0.0,4.0
12957,2023-03-31 23:30:00,0.0,4.0
12958,2023-03-31 23:40:00,0.0,4.0
12959,2023-03-31 23:50:00,0.0,4.0
12960,2023-04-01 00:00:00,0.0,4.0
12961,2023-04-01 00:10:00,0.0,4.0
12962,2023-04-01 00:20:00,0.0,4.0
12963,2023-04-01 00:30:00,0.0,4.0
12964,2023-04-01 00:40:00,0.0,4.0
12965,2023-04-01 00:50:00,0.0,4.0
12972,2023-04-01 02:00:00,0.0,4.0
12973,2023-04-01 02:10:00,0.0,4.0
12974,2023-04-01 02:20:00,0.0,4.0
12975,2023-04-01 02:30:00,0.0,4.0
12976,2023-04-01 02:40:00,0.0,4.0
12977,2023-04-01 02:50:00,0.0,4.0
12978,2023-04-01 03:00:00,0.0,4.0
12979,2023-04-01 03:10:00,0.0,4.0
12980,2023-04-01 03:20:00,0.0,4.0
12981,2023-04-01 03:30:00,0.0,4.0
12982,2023-04-01 03:40:00,0.0,4.0
12983,2023-04-01 03:50:00,0.0,4.0
12990,2023-04-01 05:00:00,0.0,3.0
12991,2023-04-01 05:10:00,0.0,3.0
12992,2023-04-01 05:20:00,0.0,3.0
12993,2023-04-01 05:30:00,0.0,3.0
12994,2023-04-01 05:40:00,0.0,3.0
12995,2023-04-01 05:50:00,0.0,3.0
13020,2023-04-01 10:00:00,0.0,4.0
13021,2023-04-01 10:10:00,0.0,4.0
13022,2023-04-01 10:20:00,0.0,4.0
13023,2023-04-01 10:30:00,0.0,4.0
13024,2023-04-01 10:40:00,0.0,4.0
13025,2023-04-01 10:50:00,0.0,4.0
13026,2023-04-01 11:00:00,0.0,6.0
13027,2023-04-01 11:10:00,0.0,6.0
13028,2023-04-01 11:20:00,0.0,6.0
13029,2023-04-01 11:30:00,0.0,6.0
13030,2023-04-01 11:40:00,0.0,6.0
13031,2023-04-01 11:50:00,0.0,6.0
13032,2023-04-01 12:00:00,0.0,6.0
13033,2023-04-01 12:10:00,0.0,6.0
13034,2023-04-01 12:20:00,0.0,6.0
13035,2023-04-01 12:30:00,0.0,6.0
13036,2023-04-01 12:40:00,0.0,6.0
13037,2023-04-01 12:50:00,0.0,6.0
13044,2023-04-01 14:00:00,0.0,4.0
13045,2023-04-01 14:10:00,0.0,4.0
13046,2023-04-01 14:20:00,0.0,4.0
13047,2023-04-01 14:30:00,0.0,4.0
13048,2023-04-01 14:40:00,0.0,4.0
13049,2023-04-01 14:50:00,0.0,4.0
13050,2023-04-01 15:00:00,0.0,6.0
13051,2023-04-01 15:10:00,0.0,6.0
13052,2023-04-01 15:20:00,0.0,6.0
13053,2023-04-01 15:30:00,0.0,6.0
13054,2023-04-01 15:40:00,0.0,6.0
13055,2023-04-01 15:50:00,0.0,6.0
13074,2023-04-01 19:00:00,0.0,3.0
13075,2023-04-01 19:10:00,0.0,3.0
13076,2023-04-01 19:20:00,0.0,3.0
13077,2023-04-01 19:30:00,0.0,3.0
13078,2023-04-01 19:40:00,0.0,3.0
13079,2023-04-01 19:50:00,0.0,3.0
13080,2023-04-01 20:00:00,0.0,3.0
13081,2023-04-01 20:10:00,0.0,3.0
13082,2023-04-01 20:20:00,0.0,3.0
13083,2023-04-01 20:30:00,0.0,3.0
13084,2023-04-01 20:40:00,0.0,3.0
13085,2023-04-01 20:50:00,0.0,3.0
13086,2023-04-01 21:00:00,0.0,3.0
13087,2023-04-01 21:10:00,0.0,3.0
13088,2023-04-01 21:20:00,0.0,3.0
13089,2023-04-01 21:30:00,0.0,3.0
13090,2023-04-01 21:40:00,0.0,3.0
13091,2023-04-01 21:50:00,0.0,3.0
13098,2023-04-01 23:00:00,0.0,4.0
13099,2023-04-01 23:10:00,0.0,4.0
13100,2023-04-01 23:20:00,0.0,4.0
13101,2023-04-01 23:30:00,0.0,4.0
13102,2023-04-01 23:40:00,0.0,4.0
13103,2023-04-01 23:50:00,0.0,4.0
13104,2023-04-02 00:00:00,0.0,3.0
13105,2023-04-02 00:10:00,0.0,3.0
13106,2023-04-02 00:20:00,0.0,3.0
