"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.254557618E2,4.952827990E-1,-5.391644314E-3,-4.169199765E-1
2.254657718E2,5.420467854E-1,1.707929671E-1,-4.237126410E-1
2.254757818E2,5.034461617E-1,3.036943078E-1,-4.277507663E-1
2.254857608E2,3.885752857E-1,3.626344502E-1,-4.654369652E-1
2.254957707E2,2.238488942E-1,3.676663637E-1,-5.253572464E-1
2.255057807E2,2.121721953E-2,3.090262115E-1,-5.839068294E-1
2.255157598E2,-1.437113136E-1,1.987208575E-1,-6.247727871E-1
2.255257698E2,-2.044409662E-1,1.131380498E-1,-6.328879595E-1
2.255357488E2,-1.538161784E-1,8.554861695E-2,-6.182839870E-1
2.255457587E2,-3.328949586E-2,8.668765426E-2,-5.715124607E-1
2.255557678E2,1.161673889E-1,1.103619635E-1,-4.999417365E-1
2.255657478E2,2.479829490E-1,1.810606420E-1,-4.179065228E-1
2.255757568E2,3.173655570E-1,2.715845704E-1,-3.419595063E-1
2.255857668E2,3.040201962E-1,3.649834991E-1,-2.891327739E-1
2.255957458E2,2.103004158E-1,4.038509130E-1,-2.728373408E-1
2.256057558E2,8.931326866E-2,3.799493015E-1,-2.861922979E-1
2.256157069E2,-3.126413748E-2,3.163388371E-1,-3.090521991E-1
2.256257169E2,-1.400042027E-1,2.075654864E-1,-3.333570063E-1
2.256357269E2,-2.027032673E-1,1.111196429E-1,-3.369497955E-1
2.256457059E2,-2.081070840E-1,4.333073646E-2,-3.059753776E-1
2.256557159E2,-1.875997186E-1,-4.480459541E-2,-2.482814491E-1
2.256657259E2,-1.439584941E-1,-1.455309391E-1,-1.871523112E-1
2.256757049E2,-5.327316746E-2,-2.340517938E-1,-1.261738837E-1
2.256857149E2,5.623069033E-2,-2.741957605E-1,-7.438577712E-2
2.256956939E2,1.571641862E-1,-2.514775693E-1,-3.721399233E-2
2.257057039E2,2.056228071E-1,-1.820510626E-1,-1.923818886E-2
2.257157139E2,1.927009672E-1,-9.280783683E-2,-1.867437176E-2
2.257256929E2,1.470634341E-1,4.249047488E-4,-2.908520028E-2
2.257357029E2,1.063767001E-1,7.374957204E-2,-3.989817575E-2
2.257457119E2,7.143363357E-2,1.276532859E-1,-2.394291386E-2
2.257556919E2,4.099102318E-2,1.249022335E-1,1.957971789E-2
2.257657009E2,2.542937733E-2,5.986198038E-2,7.002877444E-2
2.257757109E2,2.008200437E-2,-5.483944714E-2,1.138357967E-1
2.257856899E2,-9.645265527E-3,-2.245656252E-1,1.343621016E-1
2.257956999E2,-1.033602506E-1,-4.496903419E-1,1.427762955E-1
2.258056789E2,-2.424664795E-1,-6.645733118E-1,1.577430069E-1
2.258156889E2,-3.456263840E-1,-8.266887069E-1,1.765855998E-1
2.258256989E2,-3.374134600E-1,-9.381971359E-1,1.885546446E-1
2.258356779E2,-2.505137026E-1,-9.508692026E-1,1.851046085E-1
2.258456879E2,-9.121164680E-2,-8.125560880E-1,1.934144646E-1
2.258556979E2,7.561136037E-2,-5.108655095E-1,2.211552560E-1
2.258656769E2,1.360760331E-1,-1.377689242E-1,2.290693820E-1
2.258756869E2,6.316984445E-2,1.911582351E-1,2.120730877E-1
2.258856659E2,-1.125388667E-1,4.604360163E-1,1.809425950E-1
2.258956759E2,-3.464998007E-1,6.006732583E-1,1.531512141E-1
2.259056859E2,-5.385560989E-1,6.010743380E-1,1.374742538E-1
2.259156649E2,-6.146727204E-1,5.254648924E-1,1.243861392E-1
2.259256749E2,-5.199544430E-1,4.590243399E-1,1.363226920E-1
2.259356839E2,-2.918966711E-1,4.291203022E-1,1.785407513E-1
2.259456639E2,-6.397860125E-4,4.093753695E-1,2.347867042E-1
2.259556729E2,2.753463089E-1,4.043795466E-1,2.862503827E-1
2.259656529E2,4.392393827E-1,4.430374801E-1,3.144447505E-1
2.259756619E2,5.228155255E-1,5.457051396E-1,3.373085260E-1
2.259856719E2,5.118584633E-1,6.949526668E-1,3.391135931E-1
2.259956509E2,4.213385880E-1,8.019422293E-1,3.359114528E-1
2.260056609E2,2.520558238E-1,8.272249699E-1,3.301614225E-1
2.260156709E2,3.361396864E-2,7.628557682E-1,3.048973382E-1
2.260256499E2,-1.838429868E-1,5.918307900E-1,2.783115506E-1
2.260356599E2,-3.512821496E-1,2.965015769E-1,2.762054801E-1
2.260456699E2,-4.268530905E-1,-5.277759582E-2,3.006301224E-1
2.260556489E2,-4.093053341E-1,-3.651439250E-1,3.426642418E-1
2.260656589E2,-3.483245373E-1,-6.281752586E-1,3.838433921E-1
2.260756379E2,-2.853010297E-1,-8.221500516E-1,4.011269808E-1
2.260856479E2,-2.183102965E-1,-8.968127966E-1,3.913406730E-1
2.260956569E2,-1.582686305E-1,-8.070281744E-1,3.737753034E-1
2.261056369E2,-1.004295796E-1,-5.790346861E-1,3.668710589E-1
2.261156459E2,-7.097033411E-2,-2.500364780E-1,3.758148253E-1
2.261256559E2,-6.593083590E-2,7.340525091E-2,3.806375265E-1
2.261356349E2,-7.722060382E-2,3.412297070E-1,3.883299232E-1
2.261456449E2,-5.662212521E-2,5.276001692E-1,4.025203288E-1
2.261556239E2,-9.105583653E-3,6.355832815E-1,4.212479591E-1
2.261656339E2,5.270558596E-2,6.680014133E-1,4.410072863E-1
2.261756439E2,1.477826983E-1,6.609868407E-1,4.507199824E-1
2.261856229E2,2.217290848E-1,5.820147991E-1,4.528209567E-1
2.261956329E2,2.567899227E-1,4.597103000E-1,4.454791546E-1
2.262056429E2,2.720117271E-1,3.067679107E-1,4.169875979E-1
2.262156219E2,2.645873427E-1,1.464960575E-1,3.871372938E-1
2.262256319E2,2.478823960E-1,8.852181025E-3,3.610063493E-1
2.262356419E2,2.156822681E-1,-6.671521813E-2,3.299244344E-1
2.262456209E2,1.756323129E-1,-7.614573091E-2,2.956058979E-1
2.262556309E2,1.193252057E-1,-5.549765751E-2,2.595487833E-1
2.262656099E2,6.658449769E-2,-5.170691386E-2,2.278550267E-1
2.262756199E2,4.767905921E-2,-6.647635996E-2,2.060386240E-1
2.262856289E2,3.622107580E-2,-9.018808603E-2,1.875203401E-1
2.262956089E2,1.580306143E-2,-1.444152892E-1,1.683266461E-1
2.263056179E2,1.049218606E-2,-2.137618661E-1,1.620045751E-1
2.263156279E2,2.950936183E-2,-3.261879683E-1,1.648262888E-1
2.263256069E2,9.880667925E-2,-4.202199280E-1,1.840899885E-1
2.263356169E2,2.016139627E-1,-4.531326294E-1,2.236214131E-1
2.263455959E2,3.219017386E-1,-4.262863696E-1,2.678261399E-1
2.263556059E2,4.305956066E-1,-3.486133814E-1,3.018527925E-1
2.263656159E2,4.916749299E-1,-2.093044817E-1,3.258739710E-1
2.263755949E2,4.638713002E-1,-5.817937478E-2,3.259677291E-1
2.263856049E2,3.559195399E-1,3.844170645E-2,2.912954986E-1
2.263956149E2,1.966362298E-1,8.288178593E-2,2.258179039E-1
2.264055939E2,2.947520092E-2,7.499696314E-2,1.309648901E-1
2.264156039E2,-1.167228073E-1,3.796435148E-2,2.926575765E-2
2.264255829E2,-1.925155669E-1,-3.309198096E-2,-5.761108547E-2
2.264355929E2,-2.277234048E-1,-1.323325783E-1,-1.132694855E-1
2.264456029E2,-2.324633002E-1,-2.466660738E-1,-1.322629005E-1
2.264555819E2,-2.055308223E-1,-3.153975010E-1,-1.026978195E-1
2.264655919E2,-1.707470119E-1,-3.413697183E-1,-6.519811600E-2
2.264756009E2,-1.255074590E-1,-3.238218129E-1,-4.085480049E-2
2.264855809E2,-9.026585519E-2,-2.737266719E-1,-2.786922827E-2
2.264955899E2,-6.203281879E-2,-2.426848412E-1,-3.112252802E-2
2.265055999E2,-4.088997841E-2,-1.799237132E-1,-4.724157602E-2
2.265155789E2,-8.867342025E-2,-1.001092717E-1,-1.051376089E-1
2.265255889E2,-2.264022529E-1,-5.929579586E-2,-1.784158200E-1
2.265355679E2,-4.195702374E-1,-2.216286398E-2,-2.620509565E-1
2.265455779E2,-5.965276957E-1,1.581879333E-3,-3.044039905E-1
2.265555879E2,-6.846820116E-1,4.794076085E-2,-2.893688977E-1
2.265655669E2,-6.476603150E-1,6.255991757E-2,-2.377153039E-1
2.265755769E2,-4.830747247E-1,-8.971881121E-3,-1.628996879E-1
2.265855869E2,-2.224285007E-1,-1.073543876E-1,-8.424589783E-2
2.265955659E2,8.514521271E-2,-1.886736453E-1,1.735029160E-3
2.266055759E2,3.435703814E-1,-2.039998770E-1,7.642045617E-2
2.266155267E2,4.992997348E-1,-1.660229564E-1,1.269358844E-1
2.266255367E2,5.326233506E-1,-1.082515419E-1,1.512233764E-1
2.266355458E2,4.949488342E-1,-6.491808593E-2,1.434628963E-1
2.266455258E2,3.972981870E-1,-5.931932107E-2,8.234734833E-2
2.266555348E2,2.502240837E-1,-7.875332236E-2,-3.614466637E-2
2.266655448E2,1.004960909E-1,-1.035550833E-1,-1.769790053E-1
2.266755238E2,-4.090888798E-2,-1.388138235E-1,-3.164528310E-1
2.266855338E2,-1.278778762E-1,-1.916059256E-1,-4.365225136E-1
2.266955128E2,-1.780732870E-1,-2.155831158E-1,-5.232496262E-1
2.267055228E2,-2.112797052E-1,-2.045035660E-1,-5.562861562E-1
2.267155328E2,-2.048464715E-1,-1.807985753E-1,-5.467998385E-1
2.267255118E2,-1.492173076E-1,-1.078564674E-1,-5.135263205E-1
2.267355218E2,-5.112167075E-2,4.637699574E-3,-4.731899798E-1
2.267455317E2,2.648177929E-2,1.203086376E-1,-4.352143705E-1
2.267555108E2,2.536615543E-2,1.898966283E-1,-4.183546007E-1
2.267655208E2,-6.033968925E-2,1.991716176E-1,-4.295223057E-1
2.267755308E2,-1.859177947E-1,1.761747003E-1,-4.507544339E-1
2.267855097E2,-2.987013459E-1,1.169960797E-1,-4.726853073E-1
2.267955197E2,-3.664821684E-1,8.803971112E-2,-4.802835286E-1
2.268054988E2,-3.477958143E-1,1.125154942E-1,-4.611346126E-1
2.268155088E2,-2.842564881E-1,1.138763949E-1,-4.263577163E-1
2.268255178E2,-1.699530780E-1,5.638194829E-2,-3.900788128E-1
2.268354977E2,2.552662045E-2,8.146888763E-2,-3.318842053E-1
2.268455068E2,2.467932254E-1,1.768276244E-1,-2.612531781E-1
2.268555168E2,3.957586884E-1,2.634474635E-1,-2.067938894E-1
2.268654958E2,4.488469362E-1,3.239174485E-1,-1.787002087E-1
2.268755058E2,4.039125443E-1,3.413386941E-1,-1.881743073E-1
2.268854848E2,2.888077796E-1,3.472381234E-1,-2.150115073E-1
2.268954948E2,1.499936581E-1,3.237731159E-1,-2.474883199E-1
2.269055048E2,3.298230469E-3,2.399421334E-1,-2.883955538E-1
2.269154838E2,-9.059717506E-2,1.252882183E-1,-3.218686283E-1
2.269254938E2,-7.228927314E-2,3.203630075E-2,-3.273179829E-1
2.269355038E2,1.901140064E-2,-3.363163024E-2,-3.032928109E-1
2.269454828E2,1.285176575E-1,-7.779589295E-2,-2.684573233E-1
2.269554927E2,2.257075310E-1,-1.144209206E-1,-2.392753512E-1
2.269654718E2,2.908116877E-1,-1.444555223E-1,-2.164232880E-1
2.269754818E2,2.984666824E-1,-1.662830561E-1,-1.903901696E-1
2.269854918E2,2.469909787E-1,-1.946830153E-1,-1.735936105E-1
2.269954708E2,1.560863703E-1,-2.293990403E-1,-1.841805577E-1
2.270054807E2,5.886927620E-2,-2.437169701E-1,-2.068701535E-1
2.270154898E2,-2.721795812E-2,-2.349987328E-1,-2.232301384E-1
2.270254698E2,-1.046469733E-1,-2.438540161E-1,-2.259348482E-1
2.270354788E2,-1.579662412E-1,-3.290174603E-1,-2.250323445E-1
2.270454888E2,-1.720905900E-1,-4.088092148E-1,-2.151783854E-1
2.270554678E2,-1.558514237E-1,-4.701066613E-1,-1.958538741E-1
2.270654778E2,-1.162797660E-1,-4.864659309E-1,-1.700435877E-1
2.270754568E2,-6.699812412E-2,-4.581354260E-1,-1.397602856E-1
2.270854668E2,-4.366244376E-2,-3.790456653E-1,-1.212598383E-1
2.270954768E2,-2.907491848E-2,-2.366972864E-1,-1.067064404E-1
2.271054558E2,-1.747072488E-2,-5.959146842E-2,-9.249314666E-2
2.271154658E2,-1.667727903E-2,1.079508364E-1,-8.981291950E-2
2.271254757E2,-2.024032362E-2,2.407719940E-1,-9.500768036E-2
2.271354548E2,1.597569790E-3,3.181073964E-1,-9.213333577E-2
2.271454648E2,6.223375350E-2,3.856390119E-1,-6.550918519E-2
2.271554438E2,1.332664192E-1,4.445365965E-1,-1.374709792E-2
2.271654537E2,1.774101704E-1,4.524725378E-1,4.562328011E-2
2.271754628E2,1.698236614E-1,4.156453013E-1,8.797166497E-2
2.271854428E2,1.085451394E-1,3.555388153E-1,1.078135446E-1
2.271954517E2,7.700639311E-3,2.834456265E-1,1.169135943E-1
2.272054618E2,-1.119743660E-1,1.777498275E-1,1.322589964E-1
2.272154408E2,-1.823939979E-1,5.063205957E-2,1.558679044E-1
2.272254508E2,-1.852579564E-1,-6.601199508E-2,1.624935865E-1
2.272354608E2,-1.288912594E-1,-1.523480415E-1,1.689760089E-1
2.272454398E2,-1.508266944E-2,-1.494680941E-1,1.904898137E-1
2.272554498E2,1.667622924E-1,4.261216149E-2,2.289634645E-1
2.272654288E2,3.523398638E-1,3.670200706E-1,2.729514241E-1
2.272754388E2,4.584903121E-1,6.268749833E-1,2.946247756E-1
2.272854488E2,4.829112291E-1,7.885290980E-1,2.886137664E-1
2.272954278E2,4.412016273E-1,8.715047836E-1,2.806077600E-1
2.273054378E2,2.883153856E-1,8.597302437E-1,2.528823912E-1
2.273154478E2,3.659761697E-2,6.719805002E-1,1.975029260E-1
2.273254268E2,-2.296907902E-1,3.566723466E-1,1.275043935E-1
2.273354367E2,-4.219673574E-1,-2.531966195E-2,7.119777054E-2
2.273454158E2,-5.168816447E-1,-3.607477248E-1,5.128265172E-2
2.273554258E2,-5.507047772E-1,-6.277309060E-1,4.007049650E-2
2.273654347E2,-5.307161212E-1,-8.303964138E-1,4.334058985E-2
2.273754148E2,-4.375572503E-1,-9.273765087E-1,7.607508451E-2
2.273854238E2,-2.784315050E-1,-8.570592403E-1,1.368974298E-1
2.273954338E2,-9.444416314E-2,-5.892238021E-1,2.317640036E-1
2.274054127E2,3.483206034E-2,-2.334451973E-1,3.487776816E-1
2.274154228E2,6.372600049E-2,1.127006114E-1,4.293404520E-1
2.274254018E2,5.136360601E-2,3.631943464E-1,4.502739608E-1
2.274354118E2,2.679168433E-2,5.477477312E-1,4.401110709E-1
2.274454218E2,-2.492433880E-3,6.370858550E-1,4.380372465E-1
2.274554008E2,-4.311466962E-2,5.992901325E-1,4.198827446E-1
2.274654108E2,-5.501873046E-2,4.756760299E-1,4.148384631E-1
2.274754208E2,-4.503995553E-2,2.700571716E-1,4.181492925E-1
2.274853998E2,1.980188861E-2,-5.738450214E-3,4.149287343E-1
2.274954098E2,1.725130677E-1,-2.415106595E-1,3.981710970E-1
2.275054188E2,3.969237804E-1,-3.582500815E-1,3.884260654E-1
2.275153988E2,5.971772671E-1,-3.586277068E-1,3.741786778E-1
2.275254077E2,6.902499199E-1,-2.922638655E-1,3.454549015E-1
2.275353878E2,6.526374817E-1,-2.057651132E-1,3.081863225E-1
2.275453978E2,5.205625296E-1,-1.195868105E-1,2.702855468E-1
2.275554068E2,3.498031795E-1,-3.548359126E-2,2.313483059E-1
2.275653868E2,1.854552478E-1,-7.443165407E-3,1.681035608E-1
2.275753957E2,9.476090968E-2,-2.314708754E-2,1.041136235E-1
2.275854058E2,9.718332440E-2,-4.972079769E-3,6.881316006E-2
2.275953848E2,1.498184800E-1,5.065665022E-2,7.436475158E-2
2.276053948E2,2.443489879E-1,8.370408416E-2,1.189892143E-1
2.276153737E2,3.939713836E-1,1.167831421E-1,2.021387517E-1
2.276253452E2,5.701740980E-1,1.444267631E-1,3.019814491E-1
2.276353552E2,6.878511906E-1,1.090297326E-1,3.946998417E-1
2.276453342E2,7.053925991E-1,5.097495392E-2,4.367876351E-1
2.276553442E2,6.427870989E-1,3.048663586E-2,4.217439890E-1
2.276653542E2,4.699745774E-1,-2.853247523E-2,3.431890011E-1
2.276753332E2,2.391634583E-1,-1.238977611E-1,2.168324739E-1
2.276853432E2,1.785184443E-2,-2.115434557E-1,7.605245709E-2
2.276953222E2,-1.618425548E-1,-3.109083772E-1,-5.835355446E-2
2.277053322E2,-2.746157050E-1,-4.196228981E-1,-1.464250982E-1
2.277153412E2,-2.874130011E-1,-5.243297219E-1,-1.741392761E-1
2.277253212E2,-2.459356189E-1,-6.394206285E-1,-1.554934233E-1
2.277353302E2,-1.424117833E-1,-6.919322610E-1,-8.976159990E-2
2.277453402E2,-1.112886146E-2,-7.116034031E-1,-1.505194046E-2
2.277553192E2,1.147866100E-1,-7.452296019E-1,4.180898890E-2
2.277653292E2,2.126894742E-1,-7.368228436E-1,6.283331662E-2
2.277753392E2,2.682667375E-1,-6.452271342E-1,5.293860659E-2
2.277853182E2,2.277296782E-1,-4.965409636E-1,9.802320041E-3
2.277953282E2,8.058408648E-2,-3.681131303E-1,-6.404282153E-2
2.278053072E2,-1.357953399E-1,-2.911352813E-1,-1.555096209E-1
2.278153172E2,-3.367350698E-1,-2.432771921E-1,-2.170289755E-1
2.278253272E2,-4.459853768E-1,-2.175933868E-1,-2.361065298E-1
2.278353062E2,-4.456205070E-1,-2.784178257E-1,-2.338338494E-1
2.278453162E2,-3.357043862E-1,-4.277274311E-1,-2.138524055E-1
2.278553262E2,-1.304249167E-1,-5.388283134E-1,-1.760202497E-1
2.278653052E2,8.137362450E-2,-6.112402081E-1,-1.378163993E-1
2.278753152E2,2.667536736E-1,-5.571117401E-1,-1.113979071E-1
2.278852942E2,3.774506152E-1,-4.129590690E-1,-9.981475025E-2
2.278953042E2,4.330910146E-1,-2.021951377E-1,-1.302493364E-1
2.279053132E2,4.206615090E-1,-2.044131607E-2,-1.931358874E-1
2.279152932E2,3.163848519E-1,8.990445733E-2,-2.798702121E-1
2.279253022E2,1.582969278E-1,1.183576733E-1,-3.623192608E-1
2.279353122E2,-6.847376470E-3,9.826047719E-2,-4.267912507E-1
2.279452912E2,-1.533366740E-1,6.300102174E-2,-4.759039283E-1
2.279553012E2,-2.418654263E-1,-2.904456109E-3,-4.959902763E-1
2.279652802E2,-2.698048949E-1,-7.278953493E-2,-4.880422950E-1
2.279752902E2,-2.414846122E-1,-1.278427988E-1,-4.498661160E-1
2.279853002E2,-1.906131804E-1,-1.591996551E-1,-3.911234438E-1
2.279952792E2,-1.272957027E-1,-1.654824466E-1,-3.270454407E-1
2.280052892E2,-9.386317432E-2,-1.659698039E-1,-2.810124159E-1
2.280152992E2,-9.010104835E-2,-1.762451530E-1,-2.647544146E-1
2.280252782E2,-9.985328466E-2,-1.978566945E-1,-2.716812789E-1
2.280352882E2,-8.781356364E-2,-1.961749941E-1,-2.830339968E-1
2.280452972E2,-5.863223597E-2,-1.743016541E-1,-2.909174860E-1
2.280552772E2,-5.293198302E-2,-1.429363936E-1,-2.918501496E-1
2.280652862E2,-4.764188081E-2,-1.131300330E-1,-2.950552702E-1
2.280752662E2,-3.730210289E-2,-5.287758261E-2,-2.913348377E-1
2.280852752E2,-2.971129492E-2,-1.565750688E-2,-3.025022745E-1
2.280952852E2,-2.591150254E-2,-9.454097599E-4,-3.104870319E-1
2.281052652E2,-7.422240451E-3,1.262618229E-3,-3.098313808E-1
2.281152742E2,1.654543914E-2,-2.879313566E-2,-3.090047240E-1
2.281252842E2,9.206043929E-2,-5.517094582E-2,-3.228433132E-1
2.281352632E2,1.763375849E-1,-3.016768023E-2,-3.369564116E-1
2.281452732E2,2.110162079E-1,1.064538956E-3,-3.578153551E-1
2.281552522E2,2.013608515E-1,1.376751997E-2,-3.745333850E-1
2.281652622E2,1.639724672E-1,2.662925608E-2,-3.859929740E-1
2.281752722E2,1.338811964E-1,2.416092716E-2,-3.846511543E-1
2.281852512E2,1.117415354E-1,2.438862808E-2,-3.597205281E-1
2.281952612E2,1.193406656E-1,5.464423448E-4,-3.241079152E-1
2.282052712E2,1.388137043E-1,-3.835142404E-2,-2.814590037E-1
2.282152502E2,1.705228835E-1,-6.598731875E-2,-2.400898039E-1
2.282252602E2,2.130271941E-1,-8.018063009E-2,-1.944314986E-1
2.282352392E2,2.421842217E-1,-8.697624505E-2,-1.710857153E-1
2.282452492E2,2.350762486E-1,-1.039352715E-1,-1.695669144E-1
2.282552582E2,1.876457036E-1,-1.331750005E-1,-1.729592234E-1
2.282652382E2,9.427314252E-2,-1.595030129E-1,-1.768770069E-1
2.282752472E2,-5.898639560E-3,-1.822579354E-1,-1.645598561E-1
2.282852572E2,-7.462763786E-2,-1.820954829E-1,-1.329563856E-1
2.282952362E2,-8.245649934E-2,-2.161233425E-1,-9.973344207E-2
2.283052462E2,-3.659419250E-3,-2.642019093E-1,-5.910239369E-2
2.283152562E2,1.585223675E-1,-2.723163962E-1,-4.339064471E-3
2.283252352E2,3.642968535E-1,-1.921366155E-1,4.466815665E-2
2.283352452E2,5.337409973E-1,1.332368702E-4,7.609007508E-2
2.283452242E2,5.992147923E-1,2.356165946E-1,8.387316018E-2
2.283552342E2,5.750318766E-1,4.588152766E-1,6.790748239E-2
2.283652442E2,5.165027976E-1,6.590842009E-1,4.286257923E-2
2.283752232E2,4.331428707E-1,8.467683196E-1,2.257627808E-2
2.283852332E2,3.224027753E-1,9.490853548E-1,1.879485510E-2
2.283952432E2,1.783537567E-1,8.758436441E-1,1.565705799E-2
2.284052222E2,8.861931041E-3,6.286442280E-1,4.163195845E-4
2.284152322E2,-1.779913604E-1,2.410565466E-1,-3.050779179E-2
2.284252112E2,-3.771542609E-1,-2.256376743E-1,-6.820376962E-2
2.284352212E2,-4.833844602E-1,-6.399748325E-1,-8.562906086E-2
2.284452302E2,-3.985334635E-1,-8.988802433E-1,-6.615336239E-2
2.284552102E2,-1.080670878E-1,-9.408487082E-1,-2.502485737E-2
2.284652192E2,3.565277457E-1,-6.876382828E-1,6.406240910E-2
2.284752292E2,8.065046072E-1,-2.131364346E-1,1.745720953E-1
2.284852082E2,1.025566578E0,3.408617973E-1,2.275311947E-1
2.284952182E2,9.564298391E-1,7.350695133E-1,2.024463862E-1
2.285052282E2,6.506323814E-1,1.056786776E0,1.473362595E-1
2.285152072E2,1.446082592E-1,1.196635723E0,6.643606722E-2
2.285252172E2,-4.013424218E-1,1.079141140E0,-5.203252286E-2
2.285351962E2,-8.200680614E-1,7.591081858E-1,-2.029673904E-1
2.285452062E2,-1.042260408E0,3.497228026E-1,-3.414025009E-1
2.285552162E2,-1.085104346E0,-2.561127581E-2,-4.062392712E-1
2.285651952E2,-9.944276810E-1,-3.641997278E-1,-4.155739248E-1
2.285752052E2,-8.394116163E-1,-6.950759292E-1,-3.955274820E-1
2.285852142E2,-5.834951401E-1,-8.667705059E-1,-3.313990831E-1
2.285951942E2,-2.997817993E-1,-7.673991919E-1,-2.374114543E-1
2.286052032E2,-1.088821292E-1,-4.596666992E-1,-1.186411306E-1
2.286151832E2,-5.368071049E-2,-4.777184874E-2,-8.185663261E-3
2.286251729E2,-9.691420943E-2,3.611517251E-1,6.086850539E-2
2.286351829E2,-1.694501191E-1,7.427437305E-1,9.289403260E-2
2.286451629E2,-2.213695049E-1,1.056297421E0,1.213243380E-1
2.286551719E2,-2.598001659E-1,1.204579115E0,1.549795270E-1
2.286651819E2,-2.588587403E-1,1.166516423E0,1.793852746E-1
2.286751609E2,-2.151423544E-1,1.012453437E0,2.227233648E-1
2.286851709E2,-1.560292244E-1,7.765247822E-1,2.756869793E-1
2.286951499E2,-9.021308273E-2,4.702834487E-1,3.360968232E-1
2.287051599E2,-9.336871095E-3,1.372439861E-1,3.657329977E-1
2.287151699E2,1.175040379E-1,-1.438567340E-1,3.753621578E-1
2.287251489E2,2.443850338E-1,-2.762850821E-1,3.770226538E-1
2.287351589E2,3.409049511E-1,-2.765504420E-1,3.844814003E-1
2.287451689E2,3.546798825E-1,-1.939900517E-1,3.728319108E-1
2.287551479E2,3.132368624E-1,-9.412482381E-2,3.276306391E-1
2.287651579E2,2.311784625E-1,3.145200759E-2,2.776367068E-1
2.287751669E2,1.685469896E-1,1.113963500E-1,2.267770469E-1
2.287851469E2,1.253726333E-1,1.562802047E-1,1.792108566E-1
2.287951559E2,1.317958087E-1,1.910856664E-1,1.735529304E-1
2.288051359E2,1.602825820E-1,2.150107026E-1,2.007560581E-1
2.288151449E2,2.224362791E-1,1.956937611E-1,2.436539382E-1
2.288251549E2,3.078521192E-1,1.694088876E-1,2.816923857E-1
2.288351339E2,3.999348581E-1,7.819693536E-2,2.959209383E-1
2.288451439E2,4.625431299E-1,-4.272906110E-3,3.040638268E-1
2.288551539E2,4.687030315E-1,-9.656247497E-2,2.936505079E-1
2.288651329E2,4.139418006E-1,-1.848747730E-1,2.558434904E-1
2.288751429E2,3.152909875E-1,-2.418556809E-1,1.821211725E-1
2.288851219E2,1.678213477E-1,-3.022950590E-1,8.219909668E-2
2.288951319E2,-9.757537395E-3,-4.087913334E-1,-3.548076376E-2
2.289051419E2,-1.645713598E-1,-5.017055273E-1,-1.460887641E-1
2.289151209E2,-2.428475320E-1,-5.887719393E-1,-2.213610858E-1
2.289251309E2,-2.314934134E-1,-6.072726250E-1,-2.476579249E-1
2.289351409E2,-1.544016600E-1,-5.343900919E-1,-2.308171988E-1
2.289451199E2,-1.299716681E-1,-4.139568508E-1,-2.177365571E-1
2.289551299E2,-2.010950297E-1,-3.201795816E-1,-2.385310084E-1
2.289651089E2,-3.613102734E-1,-2.727662623E-1,-2.896535695E-1
2.289751189E2,-5.392692089E-1,-2.371369600E-1,-3.498439789E-1
2.289851279E2,-6.735825539E-1,-2.094944119E-1,-3.922234178E-1
2.289951079E2,-7.298307419E-1,-1.539249569E-1,-3.983696699E-1
2.290051169E2,-6.921957731E-1,-1.460763514E-1,-3.701526821E-1
2.290151269E2,-6.049563289E-1,-1.832473576E-1,-3.295796514E-1
2.290251059E2,-5.146352053E-1,-2.578089535E-1,-2.651042640E-1
2.290351159E2,-4.225443602E-1,-3.501480222E-1,-1.901144981E-1
2.290451259E2,-3.271951973E-1,-4.026271999E-1,-1.243463978E-1
2.290551049E2,-2.466156334E-1,-4.067815840E-1,-8.411107957E-2
2.290651149E2,-1.983807385E-1,-3.527950644E-1,-5.823474377E-2
2.290750939E2,-1.806387007E-1,-2.175402641E-1,-6.741677225E-2
2.290851039E2,-2.258530408E-1,-6.332246214E-2,-8.716064692E-2
2.290951139E2,-2.996674180E-1,5.772814900E-2,-1.076393202E-1
2.291050929E2,-3.804506958E-1,7.162825018E-2,-1.378491521E-1
2.291151029E2,-3.815237880E-1,-5.229680613E-2,-1.796560138E-1
2.291251119E2,-2.461726069E-1,-1.997951865E-1,-2.353110164E-1
2.291350919E2,9.957822040E-3,-2.557111084E-1,-2.923164666E-1
2.291451009E2,2.711934149E-1,-1.696436107E-1,-3.303485513E-1
2.291550809E2,4.057767391E-1,-3.307887167E-2,-3.221324682E-1
2.291650899E2,3.806245029E-1,4.233093187E-2,-2.946392894E-1
2.291750999E2,2.814718783E-1,9.920090437E-2,-3.064014018E-1
2.291850789E2,1.818965673E-1,1.936128885E-1,-3.455919623E-1
2.291950889E2,8.872564137E-2,3.001858294E-1,-3.835648894E-1
2.292050989E2,1.580509171E-2,3.898270130E-1,-4.094833136E-1
2.292150779E2,-8.368259296E-4,4.490813911E-1,-4.284210801E-1
2.292250879E2,4.150477424E-2,4.957815111E-1,-4.359618425E-1
2.292350669E2,1.253600866E-1,5.205149651E-1,-4.228467941E-1
2.292450769E2,2.149698734E-1,5.213048458E-1,-3.877021074E-1
2.292550869E2,2.976319194E-1,5.059895515E-1,-3.380240500E-1
