Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
1654803233457116928,50.08354917,14.46587921,251.04928590000003,-1.0,-1.0,35.0,35.0
1654803239514529024,50.08354837,14.46583202,251.0641403,-1.0,-1.0,106.33333329999999,106.33333329999999
1654803240391238912,50.08354162,14.46585347,251.0710526,-1.0,-1.0,35.0,35.0
1654803246399704064,50.08354773,14.46582413,251.077095,-1.0,-1.0,106.33333329999999,106.33333329999999
1654803247277308928,50.08334647,14.46575704,251.1263046,-1.0,-1.0,35.0,35.0
1654803253366836992,50.08345749,14.46578526,251.0506821,-1.0,-1.0,106.33333329999999,106.33333329999999
1654803253835078912,50.08372556,14.46588017,251.0393219,-1.0,-1.0,35.0,35.0
1654803259858072064,50.08371067,14.46587507,251.0295639,-1.0,-1.0,97.57339076,97.57339076
1654803260376505088,50.08370053,14.46593582,251.0107307,-1.0,-1.0,35.0,35.0
1654803265328001024,50.08358684,14.46589821,250.99491880000002,-1.0,-1.0,35.0,35.0
1654803271335943936,50.08350808,14.46586007,250.98409269999996,-1.0,-1.0,56.61320897,56.61320897
1654803271847627008,50.08352403,14.46583351,250.97932819999997,-1.0,-1.0,35.0,35.0
1654803277885185024,50.08347169,14.46580697,250.97509,-1.0,-1.0,55.48489916,55.48489916
1654803278332624896,50.08343909,14.46580564,250.9734688,-1.0,-1.0,35.0,35.0
1654803284437011968,50.08341867,14.46579012,250.96858980000002,-1.0,-1.0,55.02699666,55.02699666
1654803284954249984,50.08351281,14.46587015,250.9667168,-1.0,-1.0,35.0,35.0
1654803290973886976,50.08350059,14.46585115,250.9602127,-1.0,-1.0,54.05421092,54.05421092
1654803291427976960,50.08355202,14.46591088,250.957962,-1.0,-1.0,35.0,35.0
1654803296348697088,50.08356317,14.46590311,250.9559975,-1.0,-1.0,40.0,40.0
1654803297856527104,50.08349513,14.46593709,250.54308959999997,0.0,164.1796642,38.41564041,38.41564041
1654803298856557056,50.08335741,14.46597601,250.49324959999998,0.0,164.17969399999998,20.51147896,20.51147896
1654803299856587008,50.08335167,14.46598133,250.3686682,0.0,164.1796981,21.37851953,21.37851953
1654803300856615936,50.08334649,14.46598484,250.289865,0.0,164.1797008,22.82875815,22.82875815
1654803301856645888,50.0833398,14.46598817,250.1456337,0.0,164.1797033,25.01490885,25.01490885
1654803302856677120,50.08333749,14.46598871,250.30596260000002,0.0,164.17970380000003,27.81657023,27.81657023
1654803303856707072,50.08333473,14.46599241,250.2425514,0.0,164.17970659999997,30.89460183,30.89460183
1654803304851491072,50.08332874,14.46599347,250.07053990000003,0.0,164.1797074,35.34642501,35.34642501
1654803305872280064,50.08332584,14.46599463,250.09124219999998,0.0,164.17970830000002,37.57599841,37.57599841
1654803327874044928,50.08331778,14.46630986,250.22078480000002,0.0,164.1799505,70.27896447,70.27896447
1654803328852858112,50.08326038,14.46607123,250.14051040000004,0.0,164.1797671,54.37735532,54.37735532
1654803329852936960,50.08326928,14.46597079,250.05812169999996,0.0,164.1796899,40.28685394,40.28685394
1654803330853012992,50.08329382,14.46595821,249.920008,0.0,164.1796803,37.0666566,37.0666566
1654803331853088000,50.08328838,14.46596061,249.8672162,0.0,164.1796821,38.08099501,38.08099501
1654803332853157888,50.08328262,14.4659637,249.8966756,0.0,164.1796845,39.53878635,39.53878635
1654803333853225984,50.08327544,14.46596659,249.9237663,0.0,164.1796867,41.55120114,41.55120114
1654803334853289984,50.08326996,14.46596521,249.9557812,0.0,164.1796857,44.30855403,44.30855403
1654803335853353984,50.08326081,14.46596618,249.95922760000002,0.0,164.1796864,47.40426691,47.40426691
1654803336871991808,50.0832495,14.46597385,249.89369810000002,0.0,164.17969230000003,51.05542293,51.05542293
1654803337874652928,50.08323857,14.46598817,249.7989141,0.0,164.1797033,55.22270004,55.22270004
1654803349868937984,50.08336632,14.46592429,250.96100619999999,-1.0,-1.0,87.89045324,87.89045324
1654803350324784896,50.08352793,14.46589627,250.95759959999998,-1.0,-1.0,35.0,35.0
1654803350871830016,50.08354739,14.46591247,249.7337781,0.0,164.17964530000003,28.39507827,28.39507827
1654803351871126016,50.08354414,14.46591445,250.13390249999998,0.0,164.1796468,32.0587768,32.0587768
1654803352872105984,50.08354052,14.46591102,250.30012659999997,0.0,164.17964419999998,36.61484163,36.61484163
1654803353872999936,50.08353897,14.46590317,250.3913273,0.0,164.1796382,41.26969042,41.26969042
1654803354871931904,50.08353721,14.46589819,250.465075,0.0,164.1796343,47.20555969,47.20555969
1654803355872788992,50.08348992,14.46559071,250.5470506,1.630132427,242.72577900000002,44.50729545,44.50729545
1654803356873316096,50.08335916,14.46567513,250.46303930000002,2.386894666,189.768205,46.59383151,46.59383151
1654803357854393088,50.08329048,14.46570328,250.41835989999998,2.94114033,180.6886429,47.65939233,47.65939233
1654803358854430976,50.08330614,14.46581138,250.285202,2.623632686,166.31731519999997,47.8334966,47.8334966
1654803359854468096,50.08305039,14.46574577,250.3658617,4.178520423,172.6244642,40.05183212,40.05183212
1654803360854504960,50.08326453,14.46577604,250.0924143,2.073871065,164.39522780000001,35.14401946,35.14401946
1654803361854539776,50.08324636,14.46578581,249.78492680000002,2.093537844,163.4061064,37.60755426,37.60755426
1654803362854575872,50.08322769,14.46579594,249.9057765,2.004967985,162.4463418,40.32050765,40.32050765
1654803363854611968,50.08321083,14.46580405,249.93477850000002,2.018143878,162.3916517,42.90407139,42.90407139
1654803364854647040,50.08320005,14.46580891,250.10827310000002,2.101200241,162.17408600000002,46.13891295,46.13891295
1654803365871772928,50.08324847,14.46589484,249.8944035,1.917868946,122.3607505,39.79402028,39.79402028
1654803366872482048,50.08324503,14.46591759,249.6551603,1.818902695,120.7184717,41.51528732,41.51528732
1654803367872729088,50.08323837,14.46593767,249.52845750000003,1.770895294,120.7669736,42.21770392,42.21770392
1654803381866062848,50.08321335,14.46627794,249.87408430000002,1.790742181,101.49727299999999,50.81360482,50.81360482
1654803382872790016,50.08318659,14.46628163,249.7191625,1.766572808,109.3972188,50.43617697,50.43617697
1654803383855271936,50.08316715,14.46630717,250.0417236,1.80705781,111.134801,51.11341406,51.11341406
1654803384855302912,50.08345071,14.46627854,250.0508001,1.716155135,80.21868749,47.64932632,47.64932632
1654803385855333888,50.08331862,14.46608636,249.9229693,0.545094386,109.9903013,42.1809653,42.1809653
1654803386855365120,50.08342966,14.46592826,249.8264,0.0,102.81252629999999,17.72014831,17.72014831
1654803387855396096,50.08337818,14.4659155,250.09545380000003,0.0,102.8125318,14.75631631,14.75631631
1654803388855428096,50.08337664,14.46591636,249.94649180000002,0.0,102.8125328,15.34179317,15.34179317
1654803389855459072,50.08337739,14.46591891,250.00987880000002,0.0,102.8125344,16.33072735,16.33072735
1654803390855490048,50.08337722,14.46592301,249.92005780000002,0.0,102.8125375,17.63901297,17.63901297
1654803391855520000,50.08337877,14.46592258,249.9968892,0.0,102.81253670000001,19.93712718,19.93712718
1654803392855552000,50.08338058,14.46592489,249.93766519999997,0.0,102.81253790000001,22.59702095,22.59702095
1654803393871930880,50.08338035,14.46593155,249.8503619,0.0,102.81254279999999,25.45600338,25.45600338
1654803404231097088,50.08347268,14.46589783,250.9800034,-1.0,-1.0,106.33333329999999,106.33333329999999
1654803404231097088,50.08351299,14.46586432,250.9709244,-1.0,-1.0,106.33333329999999,106.33333329999999
1654803405116654080,50.0836371,14.4660756,250.97122960000002,-1.0,-1.0,35.0,35.0
1654803411134078976,50.08363761,14.4660185,250.9721603,-1.0,-1.0,52.3165442,52.3165442
1654803411669179904,50.08352216,14.46591095,250.9707031,-1.0,-1.0,35.0,35.0
1654803417676421120,50.08353045,14.46586365,250.96915440000004,-1.0,-1.0,52.61269208,52.61269208
1654803418128557056,50.08354695,14.4658631,250.96725460000002,-1.0,-1.0,35.0,35.0
1654803424210230016,50.08355312,14.46582455,250.96550750000003,-1.0,-1.0,53.19093441,53.19093441
1654803424727528960,50.08353706,14.46582253,250.9647903,-1.0,-1.0,35.0,35.0
1654803430767008000,50.08354411,14.46579612,250.96407319999997,-1.0,-1.0,53.10798042,53.10798042
1654803431214753024,50.08353805,14.46582474,250.96434019999998,-1.0,-1.0,35.0,35.0
1654803437320241920,50.08354539,14.46580516,250.9596329,-1.0,-1.0,53.51857777,53.51857777
1654803437809043968,50.08354047,14.46582843,250.9571991,-1.0,-1.0,35.0,35.0
1654803443891313920,50.08354756,14.46581386,250.9549332,-1.0,-1.0,53.44295399,53.44295399
1654803444407343104,50.08353596,14.46581978,250.9552994,-1.0,-1.0,35.0,35.0
1654803450427052032,50.08354365,14.46581061,250.955574,-1.0,-1.0,53.16292868,53.16292868
1654803450804536064,50.08353165,14.46581631,250.9553452,-1.0,-1.0,35.0,35.0
1654803456907832064,50.08354132,14.46581231,250.9550705,-1.0,-1.0,60.90291957,60.90291957
1654803457423408128,50.08353232,14.46582163,250.954567,-1.0,-1.0,35.0,35.0
1654803463492058112,50.08354655,14.46582538,250.9540482,-1.0,-1.0,106.33333329999999,106.33333329999999
1654803464024510976,50.08355376,14.46590821,250.95366669999999,-1.0,-1.0,35.0,35.0
1654803470060303104,50.08355942,14.46586898,250.9534378,-1.0,-1.0,106.33333329999999,106.33333329999999
1654803470507744000,50.08353454,14.46583336,250.95627209999998,-1.0,-1.0,35.0,35.0
1654803476513565952,50.08354587,14.46581341,250.9588394,-1.0,-1.0,106.33333329999999,106.33333329999999
1654803476889616896,50.08354539,14.46588018,250.95738219999998,-1.0,-1.0,35.0,35.0
1654803482961470976,50.08355441,14.46585074,250.95604709999998,-1.0,-1.0,81.50969705,81.50969705
1654803483409146112,50.08353652,14.46582909,250.95550919999997,-1.0,-1.0,35.0,35.0
1654803489474354944,50.08354677,14.4658116,250.9549484,-1.0,-1.0,68.75399753,68.75399753
1654803490008768000,50.08355205,14.46585555,250.95469669999997,-1.0,-1.0,35.0,35.0
1654803496062625024,50.08355897,14.46583786,250.9545059,-1.0,-1.0,62.30121519,62.30121519
1654803496747577088,50.0835465,14.46587219,250.9575233,-1.0,-1.0,35.0,35.0
1654803502787277056,50.08355261,14.46585258,250.96027369999996,-1.0,-1.0,58.65282127,58.65282127
1654803503470845952,50.08354853,14.46587468,250.95791239999997,-1.0,-1.0,35.0,35.0
1654803509559623936,50.08355362,14.4658538,250.95583340000002,-1.0,-1.0,56.87355351,56.87355351
1654803510040996096,50.08353992,14.46583908,250.95614619999998,-1.0,-1.0,35.0,35.0
1654803516104356096,50.08354592,14.46582374,250.95638280000003,-1.0,-1.0,55.46209803,55.46209803
1654803516641588992,50.08355067,14.4658929,250.95702740000002,-1.0,-1.0,35.0,35.0
1654803522654003968,50.08355511,14.4658713,250.95772549999998,-1.0,-1.0,54.43071975,54.43071975
1654803523124683008,50.08354232,14.46584597,250.9563713,-1.0,-1.0,35.0,35.0
1654803529158007040,50.08354747,14.46582944,250.9550858,-1.0,-1.0,54.08598871,54.08598871
1654803529538648064,50.08353588,14.46582446,250.95538709999997,-1.0,-1.0,35.0,35.0
1654803535581831936,50.0835424,14.46581362,250.95561980000002,-1.0,-1.0,53.83469618,53.83469618
1654803536166391040,50.08354165,14.46586011,250.95689769999998,-1.0,-1.0,35.0,35.0
1654803542231704064,50.08354823,14.465846,250.95810699999998,-1.0,-1.0,62.30974736,62.30974736
1654803542741985024,50.0835844,14.46597389,250.9592819,-1.0,-1.0,35.0,35.0
1654803548830579968,50.08357398,14.46590356,250.96068569999997,-1.0,-1.0,106.33333329999999,106.33333329999999
1654803549341015040,50.08355077,14.46591138,250.9622307,-1.0,-1.0,35.0,35.0
1654803555363792896,50.08354696,14.46583748,250.9637222,-1.0,-1.0,106.33333329999999,106.33333329999999
1654803555826917888,50.08339871,14.46577674,250.9615326,-1.0,-1.0,35.0,35.0
1654803557397219072,50.0835083,14.46584819,250.96601490000003,-1.0,-1.0,35.0,35.0
1654803563508502016,50.08360803,14.46587169,250.97077180000002,-1.0,-1.0,106.33333329999999,106.33333329999999
1654803564045037056,50.08349345,14.46588508,250.9728622,-1.0,-1.0,35.0,35.0
1654803565548092928,50.0835079,14.46591447,250.9859161,-1.0,-1.0,35.0,35.0
1654803571605523968,50.08357569,14.46591534,250.99897,-1.0,-1.0,75.21830771,75.21830771
1654803572145690112,50.08354151,14.4658489,250.99232859999998,-1.0,-1.0,35.0,35.0
1654803578240577024,50.08358926,14.46584767,250.98609159999998,-1.0,-1.0,66.00916842,66.00916842
1654803578742757888,50.08354222,14.46582448,250.9888077,-1.0,-1.0,35.0,35.0
1654803584769399040,50.08357782,14.46582554,250.99121859999997,-1.0,-1.0,60.47284754,60.47284754
1654803585228901120,50.08355649,14.46584682,250.98927310000002,-1.0,-1.0,35.0,35.0
1654803586798206976,50.08355034,14.46590196,250.98798369999997,-1.0,-1.0,35.0,35.0
1654803592894873088,50.083572,14.46590367,250.978569,-1.0,-1.0,57.0664759,57.0664759
1654803593443809024,50.08356065,14.46591948,250.9700241,-1.0,-1.0,35.0,35.0
1654803599514963968,50.08357516,14.46590742,250.9622421,-1.0,-1.0,55.59135757,55.59135757
1654803600042774016,50.08354837,14.46585938,250.9592133,-1.0,-1.0,35.0,35.0
1654803606147849984,50.08356031,14.46584846,250.95641329999998,-1.0,-1.0,54.97366439,54.97366439
1654803606958501120,50.08357202,14.46590204,250.95595930000005,-1.0,-1.0,35.0,35.0
1654803608580576000,50.08355078,14.46591162,250.95577999999998,-1.0,-1.0,35.0,35.0
1654803614610809088,50.08355423,14.46589474,250.9555893,-1.0,-1.0,53.59650769,53.59650769
1654803614995463936,50.08355409,14.46587034,250.9568176,-1.0,-1.0,35.0,35.0
1654803616680292096,50.08354922,14.465942,250.95884700000002,-1.0,-1.0,35.0,35.0
1654803622747011072,50.08355104,14.465931,250.9609756,-1.0,-1.0,53.21382724,53.21382724
1654803623269189888,50.08354055,14.46586388,250.96020130000002,-1.0,-1.0,35.0,35.0
1654803629287446016,50.08354385,14.46585419,250.95944980000002,-1.0,-1.0,53.06630913,53.06630913
1654803629741648896,50.08353849,14.46584239,250.95857239999998,-1.0,-1.0,35.0,35.0
1654803635844947968,50.08354302,14.46583433,250.95772549999998,-1.0,-1.0,53.55452588,53.55452588
1654803636338976000,50.08354454,14.46586998,250.9569244,-1.0,-1.0,35.0,35.0
1654803642394777088,50.08354973,14.46585253,250.95623019999996,-1.0,-1.0,79.60098622,79.60098622
1654803642938223104,50.08353802,14.46584199,250.9549141,-1.0,-1.0,35.0,35.0
1654803649006784000,50.08354786,14.46582773,250.9536972,-1.0,-1.0,106.33333329999999,106.33333329999999
1654803649539474944,50.08354415,14.46587536,250.95523070000002,-1.0,-1.0,35.0,35.0
1654803655607484928,50.08355314,14.46584617,250.95667269999998,-1.0,-1.0,106.33333329999999,106.33333329999999
1654803656137676032,50.0835538,14.46586632,250.95726009999998,-1.0,-1.0,35.0,35.0
1654803662165281024,50.08355698,14.4658353,250.95783230000004,-1.0,-1.0,106.33333329999999,106.33333329999999
1654803662623793920,50.08353563,14.4658706,250.95881269999998,-1.0,-1.0,35.0,35.0
1654803668666672128,50.08354625,14.46583687,250.95970919999996,-1.0,-1.0,106.33333329999999,106.33333329999999
1654803669043496960,50.08355272,14.46585149,250.96007540000002,-1.0,-1.0,35.0,35.0
1654803670544064000,50.08365369,14.4659065,250.9600601,-1.0,-1.0,35.0,35.0
1654803676563725056,50.08366775,14.46589317,250.96059419999997,-1.0,-1.0,106.33333329999999,106.33333329999999
1654803677026706944,50.08355291,14.46587637,250.9659119,-1.0,-1.0,35.0,35.0
1654803683125046016,50.08355288,14.46584333,250.9709549,-1.0,-1.0,106.33333329999999,106.33333329999999
1654803683625760000,50.08353632,14.46585932,250.97309109999998,-1.0,-1.0,35.0,35.0
1654803689732491008,50.08354557,14.4658306,250.97507480000002,-1.0,-1.0,106.33333329999999,106.33333329999999
1654803690226145024,50.08352471,14.46581115,250.97505189999998,-1.0,-1.0,35.0,35.0
1654803691796259840,50.08353108,14.46587582,250.97165299999998,-1.0,-1.0,35.0,35.0
1654803697813719040,50.08354934,14.46588892,250.96839139999997,-1.0,-1.0,106.33333329999999,106.33333329999999
1654803698326415104,50.08352887,14.46583591,250.9713364,-1.0,-1.0,35.0,35.0
1654803704433478912,50.08354937,14.46583514,250.9740372,-1.0,-1.0,106.33333329999999,106.33333329999999
1654803704924854016,50.08354634,14.46587767,250.9677391,-1.0,-1.0,35.0,35.0
1654803710942565888,50.08355809,14.46585198,250.9619827,-1.0,-1.0,106.33333329999999,106.33333329999999
1654803711434253056,50.08354123,14.46585767,250.96497340000002,-1.0,-1.0,93.76788231,93.76788231
1654803711434253056,50.08354652,14.46584591,250.96497340000002,-1.0,-1.0,93.76788231,93.76788231
1654803711974153984,50.08354927,14.46589158,250.9593163,-1.0,-1.0,35.0,35.0
1654803718014932992,50.08355538,14.46585188,250.9560623,-1.0,-1.0,106.33333329999999,106.33333329999999
1654803718458204928,50.08355709,14.4659301,250.9580765,-1.0,-1.0,35.0,35.0
1654803724466131968,50.08355835,14.4658674,250.95995330000002,-1.0,-1.0,97.50389526,97.50389526
1654803724856851968,50.08360987,14.46595631,250.96053309999996,-1.0,-1.0,35.0,35.0
1654803726693371904,50.08360604,14.46593873,250.96106719999997,-1.0,-1.0,35.0,35.0
1654803732753408000,50.08358927,14.46587036,250.96169280000004,-1.0,-1.0,70.79191231,70.79191231
1654803733126896896,50.08357117,14.46591675,250.96230319999998,-1.0,-1.0,35.0,35.0
1654803739167461888,50.08355731,14.46585265,250.9630356,-1.0,-1.0,63.38466826,63.38466826
1654803739688272896,50.08350047,14.46591641,250.968689,-1.0,-1.0,35.0,35.0
1654803745764667904,50.08350242,14.46585546,250.9738693,-1.0,-1.0,61.40895131,61.40895131
1654803746278110976,50.08353315,14.46586864,250.97258,-1.0,-1.0,35.0,35.0
1654803752286299904,50.08353687,14.46582039,250.97141269999997,-1.0,-1.0,58.36265253,58.36265253
1654803752762262016,50.08355012,14.465856,250.9765167,-1.0,-1.0,35.0,35.0
1654803758858993920,50.08355275,14.46581672,250.9813156,-1.0,-1.0,57.80159589,57.80159589
1654803759368531968,50.08356623,14.46586433,250.9719772,-1.0,-1.0,35.0,35.0
1654803765412812032,50.08356548,14.46583066,250.9635086,-1.0,-1.0,58.93613664,58.93613664
1654803766279712000,50.08357362,14.46589647,250.9621696,-1.0,-1.0,35.0,35.0
1654803772293442048,50.08356957,14.46586255,250.9611435,-1.0,-1.0,59.66238636,59.66238636
1654803772528808960,50.08355227,14.46588124,250.96148300000002,-1.0,-1.0,35.0,35.0
1654803773395909888,50.08354948,14.4658834,250.95928569999998,-1.0,-1.0,35.0,35.0
1654803774141680128,50.08363288,14.46572992,250.0214676,16.51000023,312.53893210000007,14.41605776,14.41605776
1654803775141707008,50.08353526,14.46590013,250.69850930000004,1.5499999519999998,-1.0,13.20410419,13.20410419
1654803776141732096,50.08352201,14.46593097,250.66963969999998,0.7099999785,-1.0,18.51298629,18.51298629
1654803777141757952,50.08352,14.46598018,250.61080180000002,0.6499999761999999,-1.0,25.89272776,25.89272776
1654803778141784064,50.08352889,14.466007,250.58889010000001,0.6499999761999999,-1.0,39.30977954,39.30977954
1654803794152848896,50.08067576,14.46796111,250.83900690000002,12.71772879,153.4813696,76.45758562,76.45758562
1654803795152265984,50.08159666,14.46709184,254.9987623,2.86418513,165.3923811,48.05901004,48.05901004
1654803796142269952,50.08180191,14.46707372,255.85534790000003,2.392277052,160.9990867,43.70690121,43.70690121
1654803797142297088,50.08183973,14.46700504,255.6495608,2.041086967,161.0382629,42.17738726,42.17738726
1654803798142324992,50.0825347,14.46615111,255.7354745,1.572873877,170.12471169999998,26.54601695,26.54601695
1654803799142352896,50.0827329,14.46609555,254.52282730000002,1.4214728819999998,165.0937655,20.24066032,20.24066032
1654803800142381056,50.08282103,14.46607375,253.34583109999997,1.334112011,166.4576481,18.73001163,18.73001163
1654803801142407936,50.08281766,14.46607868,252.9646054,1.109549731,161.5579972,18.74919014,18.74919014
1654803802142436096,50.08281503,14.46608321,252.07512749999998,0.9542501714,158.9235659,18.75777089,18.75777089
1654803803142464000,50.08280614,14.46608826,252.0816295,0.882787918,159.22465559999998,18.84307635,18.84307635
1654803804142490880,50.08279961,14.46609007,251.765462,0.7012621263,160.81821269999998,19.07347906,19.07347906
1654803805142520064,50.08279454,14.46609227,251.31529139999998,0.7349769572,161.6334295,19.44333659,19.44333659
1654803806142546944,50.0827866,14.46609516,250.99554640000002,0.8804663194,162.72034330000002,20.05028939,20.05028939
1654803807142575104,50.08277892,14.46610541,250.73977369999997,0.8575583456999999,157.25144840000002,19.67289081,19.67289081
1654803808142603008,50.08277293,14.4661072,250.3428446,0.7437994013,159.2561249,20.06119704,20.06119704
1654803809142630912,50.08277087,14.46610279,250.55211060000002,0.0,162.20700390000002,20.56706878,20.56706878
1654803810151879936,50.08276514,14.46610457,250.0183903,0.0,162.20700530000002,21.36826569,21.36826569
1654803811154109952,50.08276293,14.46610586,250.3686174,0.0,162.20700630000002,21.81879569,21.81879569
1654803815163720960,50.0827202,14.4661019,250.3500617,0.0,162.20700359999998,32.32890289,32.32890289
1654803816153089024,50.0827165,14.46610105,250.17807480000002,0.0,162.20700300000001,36.20783144,36.20783144
1654803817158771968,50.08270946,14.46610089,250.02514730000001,0.0,162.20700300000001,41.34901519,41.34901519
1654803818159366912,50.0827003,14.4661081,250.0981389,0.0,162.2070084,46.00799155,46.00799155
1654803819159164928,50.08269429,14.46611284,250.0893094,0.0,162.20701210000001,51.90762694,51.90762694
1654803820158841088,50.082689,14.46611326,250.13532519999998,0.0,162.2070124,58.00351865,58.00351865
1654803821142967040,50.08280643,14.46639869,250.0468117,2.147445493,88.95273634,55.38722431,55.38722431
1654803822142995968,50.0828931,14.46621704,250.2567615,0.0,88.81710416,52.5507808,52.5507808
1654803823143024128,50.08287462,14.46623033,250.2923977,0.0,88.81711485,52.53744381,52.53744381
1654803824143052032,50.08291941,14.46610125,250.1117563,0.0,88.81701461,40.97904574,40.97904574
1654803825143079936,50.083108,14.46595658,249.86346559999998,0.0,351.16983500000003,27.18124346,27.18124346
1654803826143109120,50.08329163,14.46587959,250.2078886,0.0,351.169775,18.52504147,18.52504147
1654803827143136000,50.08329067,14.46587603,250.2156298,0.0,351.16977210000005,19.1616868,19.1616868
1654803828143164928,50.08329014,14.46587466,249.9606085,0.0,351.16977099999997,20.36142912,20.36142912
1654803829143194112,50.08329338,14.46587506,250.0217924,0.0,351.16977139999995,22.21796653,22.21796653
1654803830143222016,50.08329683,14.46587395,249.9184812,0.0,351.1697705,24.60305813,24.60305813
1654803831143249920,50.08329779,14.46586323,249.7910403,0.0,351.169762,27.15985735,27.15985735
1654803832143278080,50.08330261,14.46586387,249.82218939999998,0.0,351.1697625,30.19484399,30.19484399
1654803833143304960,50.08330459,14.46585233,250.01872830000002,0.0,351.1697533,33.66349494,33.66349494
1654803834143333888,50.08330672,14.46585273,249.83031319999998,0.0,351.1697537,37.77936355,37.77936355
1654803835143362048,50.08330361,14.46585109,249.97433590000003,0.0,351.1697523,42.766233,42.766233
1654803836143389952,50.08327317,14.46586572,250.53293689999998,0.0,351.16976380000006,48.36587567,48.36587567
1654803836276953088,50.08346199,14.46586054,250.9693222,-1.0,-1.0,101.9639828,101.9639828
1654803836276953088,50.08350574,14.46584629,250.95761869999998,-1.0,-1.0,101.9639828,101.9639828
1654803836816538112,50.08354876,14.46585269,250.9576035,-1.0,-1.0,35.0,35.0
1654803838674866944,50.08355367,14.46590379,250.9551964,-1.0,-1.0,35.0,35.0
1654803844800347904,50.08357127,14.46589598,250.95330049999998,-1.0,-1.0,49.08500353,49.08500353
1654803845187940096,50.08359149,14.46593144,250.95402149999998,-1.0,-1.0,35.0,35.0
1654803845570776064,50.08360113,14.46594478,250.9544716,-1.0,-1.0,35.0,35.0
1654803851677646848,50.08360733,14.46592431,250.9551773,-1.0,-1.0,50.79001413,50.79001413
1654803852061579008,50.08357977,14.46593158,250.9553299,-1.0,-1.0,35.0,35.0
1654803853290270976,50.08355744,14.46594384,250.955513,-1.0,-1.0,35.0,35.0
1654803859321357056,50.08355999,14.46591719,250.95574190000002,-1.0,-1.0,51.50113344,51.50113344
1654803859767576064,50.08355828,14.46588706,250.95578769999997,-1.0,-1.0,35.0,35.0
1654803861204754944,50.08355752,14.46595448,250.95575330000003,-1.0,-1.0,35.0,35.0
1654803867308508928,50.08355865,14.46593157,250.9559097,-1.0,-1.0,52.38974829,52.38974829
1654803867842458880,50.08357882,14.4659075,250.95737459999998,-1.0,-1.0,35.0,35.0
1654803873942418944,50.08357573,14.46588224,250.958931,-1.0,-1.0,52.83693654,52.83693654
1654803874473391104,50.08357768,14.46594504,250.9571571,-1.0,-1.0,35.0,35.0
1654803880555496960,50.0835723,14.46591022,250.9557724,-1.0,-1.0,53.04120106,53.04120106
1654803881071094016,50.08354126,14.46584649,250.95504,-1.0,-1.0,35.0,35.0
1654803882504566016,50.08354971,14.46589219,250.95446009999998,-1.0,-1.0,35.0,35.0
1654803888538006016,50.08354899,14.46587041,250.9540634,-1.0,-1.0,52.892538,52.892538
1654803888988275968,50.08354235,14.46586063,250.95410159999997,-1.0,-1.0,35.0,35.0
1654803895061126912,50.08354349,14.46584146,250.9541702,-1.0,-1.0,53.23815833,53.23815833
1654803895588729088,50.08354326,14.4658714,250.9567413,-1.0,-1.0,35.0,35.0
1654803901645370880,50.08354537,14.46585141,250.9591599,-1.0,-1.0,53.25373841,53.25373841
1654803902185579008,50.0835599,14.46588378,250.95809169999998,-1.0,-1.0,35.0,35.0
1654803908203934976,50.08356008,14.46586163,250.9572372,-1.0,-1.0,53.12721673,53.12721673
1654803908671067904,50.08356694,14.46590986,250.95637889999998,-1.0,-1.0,35.0,35.0
1654803914767109120,50.08356503,14.46588163,250.9557266,-1.0,-1.0,53.55853611,53.55853611
1654803915270432000,50.08353865,14.46583834,250.9544296,-1.0,-1.0,35.0,35.0
1654803919705654016,50.08353548,14.46582298,250.9533081,-1.0,-1.0,35.0,35.0
1654803925790201088,50.08353661,14.46580785,250.95249180000002,-1.0,-1.0,50.85180092,50.85180092
1654803926173225984,50.08352853,14.46581409,250.95679469999996,-1.0,-1.0,35.0,35.0
1654803932251009024,50.08353266,14.46580475,250.96059419999997,-1.0,-1.0,51.78297083,51.78297083
1654803932784407040,50.08355704,14.46590291,250.9621201,-1.0,-1.0,35.0,35.0
1654803935135932928,50.08345533,14.46605198,308.2660755,1.99000001,171.5625031,28.64259199,28.64259199
1654803936135963904,50.08346106,14.46606631,306.19686160000003,1.99000001,166.64062990000002,29.87524592,29.87524592
1654803937135994880,50.08347533,14.46606542,308.17098239999996,1.620000005,-1.0,33.20068333,33.20068333
1654803938136025088,50.08346879,14.46606995,308.0581284,1.50999999,-1.0,37.25710189,37.25710189
1654803939136056064,50.08346351,14.46607523,308.2044297,1.4400000569999998,-1.0,38.38660964,38.38660964
1654803940136088064,50.08347168,14.46607322,305.0183335,1.4400000569999998,-1.0,36.53310237,36.53310237
1654803941136118016,50.08348136,14.46607037,304.81331639999996,0.75,-1.0,37.38714819,37.38714819
1654803942136147968,50.08349553,14.46606089,302.8846055,0.7200000286,-1.0,38.42909304,38.42909304
1654803943136178944,50.0835125,14.46604799,300.09542089999997,0.21999999879999999,-1.0,36.65471813,36.65471813
1654803944136209920,50.08353622,14.46602074,298.7948228,0.6999999881,-1.0,36.74361722,36.74361722
1654803945136240128,50.08332407,14.46585811,250.43902230000003,0.286592842,-1.0,30.24736298,30.24736298
1654803946136271104,50.08331732,14.46585987,250.1986005,0.34465341590000004,-1.0,29.91567896,29.91567896
1654803947136301056,50.08330235,14.46586489,250.2785926,0.13003144560000002,-1.0,28.97000853,28.97000853
